stop_lat,stop_code,stop_lon,stop_url,stop_id,stop_desc,stop_name,location_type,zone_id
37.752934,15763,-122.507854,,5763,,Noriega St & 48th Ave,0,
37.767466,16187,-122.402912,,6187,,Rhode Island St & 15th St,0,
37.75617,16186,-122.401842,,6186,,176 Rhode Island St,0,
37.72979,16185,-122.3954,,6185,,Reddy St & Williams Ave,0,
37.73098,16184,-122.39504,,6184,,Reddy St & Thornton Ave,0,
37.800328,16182,-122.446954,,6182,,Richardson Ave & Francisco St,0,
37.800408,16181,-122.447447,,6181,,Richardson Ave & Francisco St,0,
37.755402,16908,-122.461312,,6908,,345 Warren Dr E,0,
37.766324,16189,-122.402627,,6189,,Rhode Island St & 16th St,0,
37.767315,16188,-122.402729,,6188,,Rhode Island St & 15th St,0,
37.73298,15289,-122.38479,,5289,,La Salle Ave & Newcomb Ave,0,
37.73077,15288,-122.3814,,5288,,La Salle Ave & Ingalls St,0,
37.80037,15281,-122.43121,,5281,,Lombard St & Laguna St,0,
37.80057,15280,-122.43101,,5280,,Lombard St & Laguna St,0,
37.798418,15283,-122.447137,,5283,,Lombard St & Lyon St,0,
37.798543,15282,-122.44716,,5282,,Lombard St & Lyon St,0,
37.799542,15285,-122.439192,,5285,,Lombard St & Pierce St,0,
37.799292,15284,-122.439421,,5284,,Lombard St & Pierce St,0,
37.80328,15286,-122.40963,,5286,,Lombard St & Stockton St,0,
37.716711,17236,-122.476033,,7236,,FONT BLVD & GONZALEZ DR,0,
37.824784,17234,-122.530185,,7234,,BATTERY Alexander/FIELD RD,0,
37.777278,17235,-122.394631,,7235,,TOWNSEND ST & 4TH ST,0,
37.739,15049,-122.38654,,5049,,Hudson Ave & Mendell St,0,
37.758023,17231,-122.473791,,7231,,16th Avenue at Lawton Street,0,
37.73759,15047,-122.38416,,5047,,Hudson Ave & Keith St,0,
37.7377,15046,-122.38412,,5046,,Hudson Ave & Keith St,0,
37.73239,15045,-122.379692,,5045,,Hudson Ave & Ingalls St,0,
37.732497,15044,-122.37991,,5044,,Hudson Ave & Ingalls St,0,
37.73596,15043,-122.38353,,5043,,Hudson Ave & Cashmere St,0,
37.73469,15042,-122.38305,,5042,,Hudson Ave & Ardath Ct,0,
37.740336,15041,-122.388724,,5041,,Hudson Ave & 3rd St,0,
37.72063,15040,-122.4511,,5040,,Howth St & Niagra Ave,0,
37.711138,13783,-122.403783,,3783,,Bay Shore Blvd & Leland Ave,0,
37.71497,13780,-122.39898,,3780,,Bay Shore Blvd & Hester Ave,0,
37.733213,13788,-122.40472,,3788,,Bay Shore Blvd & Silver Ave,0,
37.732963,13789,-122.404789,,3789,,Bay Shore Blvd & Silver Ave,0,
37.776893,14996,-122.423326,,4996,,Hayes St & Gough St,0,
37.777709,14997,-122.416852,,4997,,Hayes St & Larkin St,0,
37.775804,14994,-122.430834,,4994,,Hayes St & Fillmore St,0,
37.774978,14992,-122.437728,,4992,,Hayes St & Divisadero St,0,
37.775838,14993,-122.431561,,4993,,Hayes St & Fillmore St,0,
37.775005,14991,-122.437945,,4991,,Hayes St & Divisadero St,0,
37.761952,16235,-122.445213,,6235,,Roosevelt Way & 17th St,0,
37.76197,16234,-122.445373,,6234,,Roosevelt Way & 17th St,0,
37.76373,16237,-122.44301,,6237,,Roosevelt Way & Clifford Ter,0,
37.76373,16236,-122.44291,,6236,,Roosevelt Way & Clifford Ter,0,
37.764495,16231,-122.443138,,6231,,415 Roosevelt Way,0,
37.764495,16230,-122.443299,,6230,,414 Roosevelt Way,0,
37.77653,14998,-122.426146,,4998,,Hayes St & Laguna St,0,
37.767162,16232,-122.437225,,6232,,Roosevelt Way & 14th St,0,
37.713152,13716,-122.459159,,3716,,Broad St & Capitol Ave,0,
37.76751,13258,-122.43327,,3258,,14th St & Noe St,0,
37.7674,13259,-122.43356,,3259,,14th St & Noe St,0,
37.709306,17300,-122.423217,,7300,,Geneva Ave&Carter St,0,
37.78585,17301,-122.41198,,7301,,O'Farrell St&Taylor St,0,
37.738091,17306,-122.469042,,7306,,West Portal Ave & 14th Ave,0,
37.740038,17307,-122.450541,,7307,,Myra Way & Reposa Way,0,
37.709083,17304,-122.423102,,7304,,Geneva Ave&Carter St,0,
37.74317,13250,-122.47017,,3250,,14th Ave & Taraval St,0,
37.7416,13251,-122.47004,,3251,,14th Ave & Ulloa St,0,
37.74153,13252,-122.47018,,3252,,14th Ave & Ulloa St,0,
37.767296,13253,-122.437213,,3253,,14th St & Alpine Ter,0,
37.767768,13254,-122.429088,,3254,,14th St & Church St,0,
37.76767,13255,-122.42913,,3255,,14th St & Church St,0,
37.76738,13256,-122.43584,,3256,,14th St & Castro St,0,
37.76728,13257,-122.43578,,3257,,14th St & Castro St,0,
37.774767,13205,-122.409922,,3205,,8th St & Folsom St,0,
37.761619,13333,-122.423955,,3333,,18th St & Guerrero St,0,
37.760765,13332,-122.438154,,3332,,18th St & Eureka St,0,
37.761388,13331,-122.425927,,3331,,18th St & Dolores St,0,
37.71135,17046,-122.40793,,7046,,Rutland St & Visitacion Ave,0,
37.762874,13337,-122.390848,,3337,,18th St & Minnesota St,0,
37.760488,13336,-122.440778,,3336,,18th St & Hattie St,0,
37.760586,13335,-122.441087,,3335,,18th St & Hattie St,0,
37.761521,13334,-122.423646,,3334,,18th St & Guerrero St,0,
37.805241,15469,-122.423494,,5469,,North Point St & Polk St,0,
37.805313,15468,-122.423987,,5468,,North Point St & Polk St,0,
37.759792,13339,-122.444445,,3339,,18th St & Market St,0,
37.761895,13338,-122.419509,,3338,,18th St & Mission St,0,
37.773478,13202,-122.46598,,3202,,8th Ave & Fulton St,0,
37.788393,15263,-122.482457,,5263,,Lincoln Blvd & Bowley St,0,
37.807132,15184,-122.417324,,5184,,Jones St & Beach St,0,
37.781653,15261,-122.494615,,5261,,Legion Of Honor Dr & Clement St,0,
37.776752,15260,-122.42627,,5260,,Laguna St & Hayes St,0,
37.775022,13200,-122.466095,,3200,,8th Ave & Cabrillo St,0,
37.792088,15269,-122.480968,,5269,,Lincoln Blvd & Pershing Dr,0,
37.71621,17057,-122.413938,,7057,,Visitacion Valley Middle School,0,
37.709831,14575,-122.392893,,4575,,50 THOMAS MELLON DR,0,
37.73531,16989,-122.46055,,6989,,Yerba Buena Ave & Ravenwood Dr,0,
37.734389,16988,-122.459705,,6988,,Yerba Buena Ave & Hazelwood Ave,0,
37.734559,16987,-122.459659,,6987,,Yerba Buena Ave & Hazelwood Ave,0,
37.733702,16986,-122.459189,,6986,,Yerba Buena Ave & Brentwood Ave,0,
37.733604,16985,-122.45896,,6985,,Yerba Buena Ave & Brentwood Ave,0,
37.77235,16984,-122.484077,,6984,,Cross Over Dr & Fulton St,0,
37.733248,16983,-122.383082,,6983,,Whitney Young Cir & Progress St,0,
37.733337,16982,-122.383322,,6982,,Whitney Young Cir & Progress St,0,
37.738903,16981,-122.427491,,6981,,Whitney St & Fairmount Street,0,
37.72271,16980,-122.41238,,6980,,Woolsey St & University St,0,
37.80055,13029,-122.40151,,3029,,Battery St & Green St,0,
37.76694,14078,-122.447917,,4078,,Clayton St & Frederick St,0,
37.80221,13026,-122.401894,,3026,,Battery St & Filbert St,0,
37.798311,13025,-122.401093,,3025,,Battery St & Broadway,0,
37.797606,13024,-122.445693,,3024,,Baker St & Greenwich St,0,
37.790249,13023,-122.482263,,3023,,BOWLEY ST & GIBSON RD,0,
37.72654,13021,-122.40766,,3021,,Bacon St & Somerset St,0,
37.72667,13020,-122.40746,,3020,,Bacon St & Somerset St,0,
37.800506,13952,-122.439352,,3952,,Chestnut St & Pierce St,0,
37.781348,14476,-122.432431,,4476,,Eddy St & Fillmore St,0,
37.735423,14198,-122.424457,,4198,,Crescent Ave & Mission St,0,
37.735136,14199,-122.420127,,4199,,Crescent Ave & Murray St,0,
37.73467,14196,-122.413804,,4196,,Crescent Ave & Folsom St,0,
37.735244,14197,-122.422567,,4197,,Crescent Ave & Leese St,0,
37.734804,14195,-122.413586,,4195,,Crescent Ave & Folsom St,0,
37.735253,14192,-122.424056,,4192,,Crescent Ave & College Ave,0,
37.734832,14190,-122.416942,,4190,,Crescent Ave & Andover St,0,
37.734966,14191,-122.419726,,4191,,Crescent Ave & Arnold Ave,0,
37.79192,15671,-122.39815,,5671,,Market St & Front St,0,
37.773269,15672,-122.421768,,5672,,Market St & Gough St,0,
37.772875,15673,-122.421991,,5673,,Market St & Gough St,0,
37.758017,14358,-122.400867,,4358,,De Haro St & Southern Heights Ave,0,
37.74693,14359,-122.4402,,4359,,5157 Diamond Heights Blvd,0,
37.779105,15676,-122.414379,,5676,,Market St & Hyde St,0,
37.759667,14354,-122.401026,,4354,,De Haro St & 20th St,0,
37.757437,14355,-122.400822,,4355,,De Haro St & 22nd St,0,
37.754885,14356,-122.400571,,4356,,De Haro St & 23rd St,0,
37.763504,14357,-122.401368,,4357,,De Haro St & Mariposa St,0,
37.766056,14350,-122.40163,,4350,,De Haro St & 16th St,0,
37.764762,14351,-122.401516,,4351,,De Haro St & 17th St,0,
37.76221,14352,-122.401243,,4352,,De Haro St & 18th St,0,
37.760934,14353,-122.401117,,4353,,De Haro St & 19th St,0,
37.731837,16509,-122.431319,,6509,,Still St & Lyell St,0,
37.734709,16508,-122.469797,,6508,,Saint Francis Blvd & San Fernando Way,0,
37.791929,16000,-122.421057,,6000,,Polk St & Sacramento St,0,
37.734807,16503,-122.471618,,6503,,West Portal/Sloat/St Francis Circle,0,
37.794427,16501,-122.39455,,6501,,Steuart St & Market St,0,
37.734861,16507,-122.469579,,6507,,Saint Francis Blvd & San Fernando Way,0,
37.73479,16506,-122.468067,,6506,,Saint Francis Blvd & Santa Ana Ave,0,
37.734941,16505,-122.467849,,6505,,Saint Francis Blvd & Santa Ana Ave,0,
37.734861,16504,-122.46636,,6504,,Saint Francis Blvd & Santa Clara Ave,0,
37.75546,14676,-122.414481,,4676,,Folsom St & 22nd St,0,
37.8318,13809,-122.51495,,3809,,BUNKER RD/Stables,0,
37.83296,13808,-122.50872,,3808,,BUNKER RD/Rifle Range,0,
37.832584,13805,-122.527246,,3805,,BUNKER RD/Miwok Trail,0,
37.83142,13804,-122.52323,,3804,,Bunker Rd & Field Rd,0,
37.83302,13807,-122.50882,,3807,,BUNKER RD/Rifle Range,0,
37.832477,13806,-122.5272,,3806,,BUNKER RD/Miwok Trail,0,
37.72691,13801,-122.48004,,3801,,280 Buckingham Way,0,
37.72587,13800,-122.47879,,3800,,190 Buckingham Way,0,
37.72803,13803,-122.47913,,3803,,Buckingham Way & Winston Dr,0,
37.72717,13802,-122.48005,,3802,,281 Buckingham Way,0,
37.749951,16008,-122.443483,,6008,,6 Portola Dr,0,
37.734752,16437,-122.47738,,6437,,Sloat Blvd & 21st Ave,0,
37.734494,16436,-122.475272,,6436,,Sloat Blvd & 19th Ave,0,
37.73478,16435,-122.474493,,6435,,Sloat Blvd & 19th Ave,0,
37.733595,16434,-122.496842,,6434,,Skyline Blvd & Sloat Blvd,0,
37.733542,16433,-122.496636,,6433,,Skyline Blvd & Sloat Blvd,0,
37.78213,15709,-122.44728,,5709,,Masonic Ave & Geary Blvd,0,
37.726392,16431,-122.502449,,6431,,Skyline Blvd & Harding Rd,0,
37.726758,16430,-122.50253,,6430,,Skyline Blvd & Harding Rd,0,
37.767511,15704,-122.444846,,5704,,Masonic Ave & Frederick St,0,
37.7759,15705,-122.44658,,5705,,Masonic Ave & Fulton St,0,
37.77571,15706,-122.44636,,5706,,Masonic Ave & Fulton St,0,
37.71669,15700,-122.43113,,5700,,Moscow St & France Ave,0,
37.71513,15702,-122.4323,,5702,,Moscow St & Italy Ave,0,
37.719823,15703,-122.42876,,5703,,Moscow St & Persia Ave,0,
37.828311,17558,-122.371964,,7558,,Avenue H & 13th St,0,
37.792743,17553,-122.432807,,7553,,Jackson St & Webster St,0,
37.748376,17552,-122.413579,,7552,,Folsom St & Cesar Chavez St,0,
37.7481,17551,-122.418082,,7551,,Cesar Chavez St & Mission St,0,
37.790352,17550,-122.400502,,7550,,Sansome St & Sutter St,0,
37.825232,17557,-122.369914,,7557,,Avenue H & 9th St,0,
37.822375,17556,-122.367968,,7556,,Avenue H & 5th St,0,
37.820001,17555,-122.36633,,7555,,Avenue H & California St,0,
37.706613,17554,-122.459196,,7554,,Mission St & Flournoy,0,
37.806668,14776,-122.475872,,4776,,Golden Gate Br Tunnel/Merchant Rd,0,
37.806571,14777,-122.475046,,4777,,GOLDEN GATE BRIDGE/TOLL PLAZA,0,
37.770534,14772,-122.468925,,4772,,TEA GARDEN DR/DeYoung Museum,0,
37.807561,14773,-122.475024,,4773,,Golden Gate Bridge/Parking Lot,0,
37.784489,14770,-122.431353,,4770,,Geary Blvd & Webster St,0,
37.770436,14771,-122.466151,,4771,,Concourse Dr at Acad of Sciences,0,
37.786351,14299,-122.416611,,4299,,Geary Blvd & Hyde St,0,
37.807257,14778,-122.475367,,4778,,GOLDEN GATE BRIDGE/TOLL PLAZA,0,
37.767879,14779,-122.510284,,4779,,GREAT HWY/near Beach Chalet,0,
37.761202,14174,-122.444044,,4174,,Corbett Ave & Danvers St,0,
37.761327,14175,-122.444078,,4175,,Corbett Ave & Danvers St,0,
37.76208,14176,-122.43962,,4176,,Corbett Ave & Douglass St,0,
37.75641,14177,-122.44328,,4177,,Corbett Ave & Graystone Ter,0,
37.751682,14170,-122.443712,,4170,,956 Corbett Ave,0,
37.75894,14171,-122.44614,,4171,,Corbett Ave & Clayton St,0,
37.758659,14172,-122.4459,,4172,,Corbett Ave & Clayton St,0,
37.75085,14173,-122.44396,,4173,,Corbett Ave & Cuesta Ct,0,
37.796321,16752,-122.44199,,6752,,Union St & Divisadero St,0,
37.79617,16753,-122.442184,,6753,,Union St & Divisadero St,0,
37.800411,16750,-122.410081,,6750,,Union St & Columbus Ave,0,
37.800277,16751,-122.41031,,6751,,Union St & Columbus Ave,0,
37.756446,14178,-122.443425,,4178,,Corbett Ave & Graystone Ter,0,
37.761711,14179,-122.441122,,4179,,Corbett Ave & Hattie St,0,
37.797124,16754,-122.435661,,6754,,Union St & Fillmore St,0,
37.797043,16755,-122.435328,,6755,,Union St & Fillmore St,0,
37.784657,15818,-122.421415,,5818,,O'Farrell St & Van Ness Ave,0,
37.83592,15819,-122.48383,,5819,,US101 Offramp/Sausalito Lateral Rd,0,
37.786642,15810,-122.405629,,5810,,O'Farrell St & Grant Ave,0,
37.785369,15811,-122.415774,,5811,,O'Farrell St & Hyde St,0,
37.785093,15813,-122.417998,,5813,,O'Farrell St & Larkin St,0,
37.785538,15814,-122.414445,,5814,,O'Farrell St & Leavenworth St,0,
37.77535,13066,-122.503838,,3066,,Balboa St & 43rd Ave,0,
37.79111,15065,-122.41747,,5065,,Hyde St & California St,0,
37.806642,15064,-122.420535,,5064,,Hyde St & Beach St,0,
37.782028,14291,-122.449911,,4291,,Geary Blvd & Collins St,0,
37.775503,13064,-122.500617,,3064,,Balboa St & 40th Ave,0,
37.782242,14290,-122.449992,,4290,,Geary Blvd & Collins St,0,
37.772199,14618,-122.430537,,4618,,Fillmore St & Haight St,0,
37.70897,17396,-122.405113,,7396,,Bay Shore Blvd & Sunnydale Ave,0,
37.781733,14611,-122.432329,,4611,,Fillmore St & Eddy St,0,
37.802817,14610,-122.436806,,4610,,Fillmore St & Cervantes Blvd,0,
37.779859,14613,-122.431955,,4613,,Fillmore St & Golden Gate Ave,0,
37.781523,14612,-122.432401,,4612,,Fillmore St & Eddy St,0,
37.783984,14615,-122.43291,,4615,,Fillmore St & Geary Blvd,0,
37.784733,14614,-122.432921,,4614,,Fillmore St & Geary Blvd,0,
37.776859,14617,-122.431472,,4617,,Fillmore St & Grove St,0,
37.776998,14616,-122.431369,,4616,,Fillmore St & Grove St,0,
37.793812,15148,-122.424598,,5148,,Jackson St & Franklin St,0,
37.788282,17549,-122.400068,,7549,,2nd St & Stevenson St,0,
37.79358,15149,-122.42621,,5149,,Jackson St & Gough St,0,
37.794442,16925,-122.411529,,6925,,Washington St & Mason St,0,
37.72762,15924,-122.45229,,5924,,Phelan Ave & Judson Ave,0,
37.727867,15925,-122.452453,,5925,,Phelan Ave & Judson Ave,0,
37.723629,15926,-122.45267,,5926,,PHELAN LOOP,0,
37.718961,15920,-122.427062,,5920,,Persia Ave & Prague St,0,
37.718934,15921,-122.427348,,5921,,Persia Ave & Prague St,0,
37.7241,15922,-122.45226,,5922,,PHELAN AVE/CCSF (South Entrance),0,
37.72385,15923,-122.45243,,5923,,PHELAN AVE/CCSF (South Entrance),0,
37.726038,15928,-122.45227,,5928,,PHELAN AVE/CCSF (North Entrance),0,
37.725539,15929,-122.45243,,5929,,PHELAN AVE/CCSF (North Entrance),0,
37.715143,14884,-122.438034,,4884,,Geneva Ave & Madrid St,0,
37.716589,14885,-122.441069,,4885,,Geneva Ave & Mission St,0,
37.798901,14504,-122.397434,,4504,,THE EMBARCADERO & BROADWAY,0,
37.784359,14506,-122.388138,,4506,,The Embarcadero & Brannan St,0,
37.806945,14501,-122.406278,,4501,,The Embarcadero & Bay St,0,
37.799552,14503,-122.397869,,4503,,THE EMBARCADERO & BROADWAY,0,
37.806629,14502,-122.40603,,4502,,The Embarcadero & Bay St,0,
37.790481,14509,-122.389692,,4509,,The Embarcadero & Folsom St,0,
37.791079,14508,-122.390104,,4508,,The Embarcadero & Folsom St,0,
37.738182,15450,-122.450712,,5450,,555 Myra Way,0,
37.7382,15451,-122.450884,,5451,,555 Myra Way,0,
37.736736,15452,-122.453794,,5452,,Myra Way & Dalewood Way,0,
37.756098,14321,-122.434625,,4321,,Castro St & 21st St,0,
37.740905,17077,-122.384564,,7077,,Evans Ave & Mendell St,0,
37.737727,15454,-122.451732,,5454,,Myra Way & Molimo Dr,0,
37.739244,15455,-122.450357,,5455,,Myra Way & Omar Way,0,
37.763014,17220,-122.446966,,7220,,ASHBURY ST & CLAYTON ST,0,
37.796874,17223,-122.43714,,7223,,Union St & STEINER ST,0,
37.780783,15079,-122.415421,,5079,,Hyde St & Mcallister St,0,
37.739226,15456,-122.450529,,5456,,Myra Way & Omar Way,0,
37.794454,17227,-122.394917,,7227,,Market St & Steuart St,0,
37.746676,17229,-122.443208,,7229,,Diamond Heights Blvd & Duncan St,0,
37.746016,17228,-122.443483,,7228,,DUNCAN ST & AMBER DR,0,
37.800208,15070,-122.419334,,5070,,Hyde St & Filbert St,0,
37.761094,13345,-122.430682,,3345,,18th St & Sanchez St,0,
37.794542,15076,-122.418189,,5076,,Hyde St & Jackson St,0,
37.801912,15077,-122.419562,,5077,,Hyde St & Lombard St,0,
37.798308,15074,-122.418784,,5074,,Hyde St & Green St,0,
37.798343,15075,-122.418956,,5075,,Hyde St & Green St,0,
37.72595,13799,-122.47881,,3799,,170 Buckingham Way,0,
37.72597,13798,-122.47714,,3798,,91 Buckingham Way,0,
37.80343,13794,-122.43334,,3794,,Buchanan St & Bay St,0,
37.72598,13797,-122.47686,,3797,,90 Buckingham Way,0,
37.71062,13793,-122.40389,,3793,,Bay Shore Blvd & Visitacion Ave,0,
37.73241,16248,-122.39135,,6248,,Revere Ave & 3rd St,0,
37.7322,16249,-122.39123,,6249,,Revere Ave & 3rd St,0,
37.776261,14983,-122.428274,,4983,,Hayes St & Buchanan St,0,
37.774195,14985,-122.444298,,4985,,Hayes St & Central Ave,0,
37.776244,14984,-122.427555,,4984,,Hayes St & Buchanan St,0,
37.773605,14987,-122.449166,,4987,,Hayes St & Clayton St,0,
37.77409,14986,-122.444515,,4986,,Hayes St & Central Ave,0,
37.76536,16240,-122.44102,,6240,,Roosevelt Way & Museum Way,0,
37.71814,16241,-122.42985,,6241,,Russia Ave & Moscow St,0,
37.71817,16242,-122.43012,,6242,,Russia Ave & Moscow St,0,
37.712451,16243,-122.407389,,6243,,Rutland St & Leland Ave,0,
37.74585,16245,-122.49536,,6245,,Rivera St & 37th Ave,0,
37.74543,16246,-122.50504,,6246,,Rivera St & 46th Ave,0,
37.74535,16247,-122.5067,,6247,,Rivera St & 48th Ave,0,
37.777397,15384,-122.441659,,5384,,Mcallister St & Baker St,0,
37.77731,15385,-122.44185,,5385,,Mcallister St & Baker St,0,
37.777825,15389,-122.438289,,5389,,Mcallister St & Divisadero St,0,
37.761743,15199,-122.476921,,5199,,Judah St & 19th Ave,0,
37.7434,13249,-122.4703,,3249,,14th Ave & Taraval St,0,
37.74503,13248,-122.4703,,3248,,14th Ave & Santiago St,0,
37.776157,17319,-122.402598,,7319,,6th St & Bryant St,0,
37.769134,17318,-122.433076,,7318,,Sunset Tunnel East Portal,0,
37.774038,13243,-122.416891,,3243,,11th St & Mission St,0,
37.73373,16444,-122.494597,,6444,,Sloat Blvd & 37th Ave,0,
37.77283,13241,-122.41538,,3241,,11th St & Howard St,0,
37.77333,13240,-122.41573,,3240,,11th St & Howard St,0,
37.74887,13247,-122.47074,,3247,,14th Ave & Quintara St,0,
37.766698,17310,-122.438279,,7310,,Roosevelt Way&Buena Vista Ter,0,
37.775368,13245,-122.418575,,3245,,11th St & Market St,0,
37.7755,13244,-122.41852,,3244,,11th St & Market St,0,
37.78552,16607,-122.438078,,6607,,Sutter St & Scott St,0,
37.751119,14878,-122.461346,,4878,,Laguna Honda Blvd & Clarendon Ave,0,
37.742528,17032,-122.404165,,7032,,Oakdale Ave & Loomis St,0,
37.723031,17036,-122.452453,,7036,,Ocean Ave & Geneva Ave,0,
37.761854,13309,-122.446702,,3309,,17th St & Clayton St,0,
37.74511,13306,-122.47374,,3306,,17th Ave & Santiago St,0,
37.76176,13307,-122.44768,,3307,,17th St & Belvedere St,0,
37.74698,13304,-122.47391,,3304,,17th Ave & Rivera St,0,
37.746745,13305,-122.473707,,3305,,17th Ave & Rivera St,0,
37.766039,13302,-122.40469,,3302,,16th St & Vermont St,0,
37.735796,15491,-122.392175,,5491,,Newhall St & Oakdale Ave,0,
37.764987,13300,-122.421746,,3300,,16th St & Valencia St,0,
37.764849,13301,-122.422056,,3301,,16th St & Valencia St,0,
37.754652,15253,-122.463798,,5253,,1798 Laguna Honda Blvd,0,
37.74415,15250,-122.45663,,5250,,Laguna Honda Blvd & Idora Ave,0,
37.74602,15256,-122.45816,,5256,,Laguna Honda Blvd & Vasquez Ave,0,
37.801513,15257,-122.431418,,5257,,Laguna St & Chestnut St,0,
37.74311,15254,-122.45548,,5254,,Laguna Honda Blvd & Portola Dr,0,
37.743473,15255,-122.455776,,5255,,Laguna Honda Blvd & Ulloa St,0,
37.80135,15258,-122.43123,,5258,,Laguna St & Chestnut St,0,
37.741599,14394,-122.43535,,4394,,Diamond St & Diamond Heights Blvd,0,
37.73494,14689,-122.41365,,4689,,Folsom St & Crescent Ave,0,
37.7496,14329,-122.43383,,4329,,Castro St & 25th St,0,
37.72374,16978,-122.40841,,6978,,Woolsey St & Hamilton St,0,
37.720734,17788,-122.481234,,7788,,Font Blvd & Tapia Dr NS/W/SB,0,
37.719592,17789,-122.479905,,7789,,Font Blvd & Serrano Dr NS/W-SB,0,
37.800861,17787,-122.42768,,7787,,Lombard St&Gough St SE-FS/BZ,0,
37.72362,16979,-122.40864,,6979,,Woolsey St & Hamilton St,0,
37.799123,17783,-122.452423,,7783,,PresidioBlvd&Letterman Dr.SE-NS/SB,0,
37.727739,13018,-122.40324,,3018,,Bacon St & San Bruno Ave,0,
37.727645,13019,-122.403269,,3019,,Bacon St & San Bruno Ave,0,
37.798052,17149,-122.45013,,7149,,LETTERMAN DR & LOMBARD ST,0,
37.78862,13013,-122.40065,,3013,,2nd St & Stevenson St,0,
37.784095,13010,-122.395016,,3010,,2nd St & Harrison St,0,
37.786559,13011,-122.398109,,3011,,2nd St & Howard St,0,
37.772618,13016,-122.389786,,3016,,3rd St & 4th St,0,
37.790412,17142,-122.422238,,7142,,California St & Van Ness Ave,0,
37.780622,13015,-122.390685,,3015,,2nd St & Townsend St,0,
37.772959,14742,-122.476776,,4742,,Fulton St & 18th Ave,0,
37.73169,16254,-122.39029,,6254,,Revere Ave & Lane St,0,
37.734966,14189,-122.416725,,4189,,Crescent Ave & Andover St,0,
37.735074,14188,-122.421822,,4188,,Crescent Ave & Agnon Ave,0,
37.73045,15625,-122.42971,,5625,,Mission St & Trumbull St,0,
37.74192,14397,-122.435476,,4397,,Diamond St & Diamond Heights Blvd,0,
37.752869,14181,-122.443815,,4181,,Corbett Ave & Hopkins Ave,0,
37.76161,14180,-122.44112,,4180,,Corbett Ave & Hattie St,0,
37.760542,14183,-122.44425,,4183,,Corbett Ave & Mars St,0,
37.75783,14182,-122.444743,,4182,,Corbett Ave & Iron Aly,0,
37.761898,14185,-122.440216,,4185,,Corbett Ave & Ord St,0,
37.76048,14184,-122.444479,,4184,,Corbett Ave & Mars St,0,
37.755349,14187,-122.44283,,4187,,Corbett Ave & Romain St,0,
37.755483,14186,-122.442795,,4186,,Corbett Ave & Romain St,0,
37.757026,16536,-122.49539,,6536,,Sunset Blvd & Lawton St,0,
37.755402,16537,-122.495458,,6537,,Sunset Blvd & Moraga St,0,
37.729804,16534,-122.493655,,6534,,Sunset Blvd & Lake Merced Blvd,0,
37.757267,16535,-122.495585,,6535,,Sunset Blvd & Lawton St,0,
37.758891,16532,-122.495518,,6532,,Sunset Blvd & Kirkham St,0,
37.73034,16533,-122.493518,,6533,,Sunset Blvd & Lake Merced Blvd,0,
37.760765,16530,-122.495656,,6530,,Sunset Blvd & Judah St,0,
37.759132,16531,-122.495713,,6531,,Sunset Blvd & Kirkham St,0,
37.792608,14347,-122.397532,,4347,,Davis St & Pine St,0,
37.79363,14346,-122.3977,,4346,,Davis St & California St,0,
37.793473,15669,-122.396178,,5669,,Market St & Drumm St,0,
37.76888,15668,-122.427103,,5668,,Market St & Dolores St,0,
37.75374,14343,-122.39565,,4343,,101 Dakota St,0,
37.75376,14342,-122.39576,,4342,,14 Dakota St,0,
37.705764,14341,-122.469273,,4341,,Daly City Bart Station,0,
37.753538,16539,-122.495319,,6539,,Sunset Blvd & Noriega St,0,
37.774907,17499,-122.45312,,7499,,Fulton Street & Shrader Street,0,
37.791133,13878,-122.415749,,3878,,California St & Leavenworth St,0,
37.786248,13879,-122.455207,,3879,,California St & Maple St,0,
37.791347,13870,-122.414098,,3870,,California St & Jones St,0,
37.792718,13871,-122.404273,,3871,,California St & Kearny St,0,
37.792593,13872,-122.40425,,3872,,California St & Kearny St,0,
37.790866,13873,-122.41889,,3873,,California St & Larkin St,0,
37.7907,13874,-122.41916,,3874,,California St & Larkin St,0,
37.786923,13875,-122.449957,,3875,,California St & Laurel St,0,
37.786712,13876,-122.45026,,3876,,California St & Laurel St,0,
37.791285,13877,-122.415611,,3877,,California St & Leavenworth St,0,
37.824056,17560,-122.372714,,7560,,9th St & Avenue D,0,
37.728561,16402,-122.426085,,6402,,Silver Ave & Congdon St,0,
37.733275,16400,-122.404297,,6400,,Silver Ave & Charter Oak Ave,0,
37.728713,16401,-122.425868,,6401,,Silver Ave & Congdon St,0,
37.7289,16406,-122.422569,,6406,,Silver Ave & Gambier St,0,
37.728748,16407,-122.422786,,6407,,Silver Ave & Gambier St,0,
37.77876,15719,-122.44716,,5719,,Masonic Ave & Turk St,0,
37.778771,15718,-122.447,,5718,,Masonic Ave & Turk St,0,
37.77173,15717,-122.44573,,5717,,Masonic Ave & Oak St,0,
37.771963,15716,-122.445625,,5716,,Masonic Ave & Oak St,0,
37.730967,16408,-122.410197,,6408,,Silver Ave & Holyoke St,0,
37.77406,15714,-122.446049,,5714,,Masonic Ave & Hayes St,0,
37.770348,15713,-122.445304,,5713,,Masonic Ave & Haight St,0,
37.77031,15712,-122.44542,,5712,,Masonic Ave & Haight St,0,
37.770152,15711,-122.445384,,5711,,Masonic Ave & Haight St,0,
37.782144,15710,-122.447573,,5710,,Masonic Ave & Geary Blvd,0,
